"浪","11","10"
"涼","11","9"
"淡","11","11"
"游","11","5"
"滴","11","10"
"漂","11","5"
"澆","11","7"
"牌","11","6"
"目","11","8"
"盼","11","11"
"省","11","5"
"籍","11","10"
"粒","11","9"
"粽","11","2"
"糖","11","5"
"純","11","7"
"絲","11","10"
"缺","11","10"
"聖","11","8"
"腦","11","10"
"腿","11","9"
"薄","11","9"
"蛋","11","7"
"蛙","11","5"
"蟲","11","9"
"袂","11","3"
"覺","11","8"
"豈","11","6"
"貼","11","8"
"賴","11","8"
"超","11","11"
"辣","11","5"
"辦","11","8"
"迄","11","7"
"返","11","11"
"逛","11","9"
"運","11","8"
"遭","11","10"
"酸","11","5"
"鏡","11","7"
"閩","11","2"
"雄","11","10"
"露","11","10"
"鳴","11","8"
"串","10","9"
"偷","10","7"
"傷","10","7"
"冒","10","8"
"凡","10","8"
"勤","10","9"
"君","10","10"
"呆","10","5"
"唐","10","6"
"啼","10","5"
"單","10","9"
"增","10","6"
"奔","10","10"
"姿","10","10"
"寺","10","7"
"嶼","10","7"
"左","10","9"
"巧","10","10"
"平","10","9"
"怪","10","9"
"惜","10","10"
"懷","10","9"
"扇","10","5"
"投","10","10"
"捧","10","10"
"搞","10","8"
"敲","10","6"
"末","10","6"
"板","10","7"
"橋","10","7"
"櫸","10","4"
"淋","10","9"
"淚","10","8"
"燉","10","4"
"瓜","10","7"
"異","10","7"
"疼","10","9"
"益","10","10"
"確","10","9"
"磚","10","9"
"祭","10","8"
"科","10","7"
"程","10","10"
"窮","10","8"
"章","10","8"
"紀","10","10"
"綁","10","7"
"繫","10","9"
"臭","10","8"
"臺","10","7"
"華","10","9"
"蝦","10","2"
"衛","10","6"
"諸","10","6"
"輝","10","8"
"鎖","10","9"
"鑽","10","9"
"鞋","10","6"
"響","10","9"
"餡","10","6"
"鬧","10","8"
"鬼","10","4"
"魂","10","9"
"伊","9","5"
"佛","9","6"
"候","9","9"
"催","9","8"
"兄","9","8"
"冰","9","7"
"劃","9","9"
"升","9","9"
"埋","9","8"
"埕","9","3"
"壹","9","2"
"壺","9","7"
"夾","9","7"
"契","9","1"
"寒","9","9"
"射","9","8"
"尊","9","8"
"尤","9","8"
"忽","9","8"
"戲","9","7"
"振","9","5"
"斷","9","9"
"旅","9","8"
"暗","9","8"
"格","9","7"
"殼","9","5"
"毛","9","6"
"汁","9","7"
"洲","9","5"
"溜","9","6"
"灑","9","9"
"病","9","9"
"盯","9","8"
"碎","9","8"
"祖","9","7"
"穩","9","7"
"節","9","9"
"結","9","8"
"耀","9","5"
"耳","9","8"
"聯","9","6"
"肚","9","3"
"脫","9","8"
"船","9","6"
"蘭","9","4"
"訂","9","7"
"調","9","9"
"證","9","9"
"谷","9","2"
"貨","9","9"
"贏","9","3"
"趁","9","9"
"趟","9","8"
"輩","9","6"
"述","9","7"
"途","9","8"
"遂","9","8"
"錐","9","4"
"錦","9","1"
"鎮","9","6"
"閒","9","9"
"陽","9","9"
"音","9","7"
"馬","9","8"
"麵","9","5"
"齊","9","8"
"齡","9","8"
"龜","9","4"
"互","8","8"
"例","8","8"
"制","8","7"
"務","8","7"
"勞","8","6"
"勸","8","5"
"卷","8","6"
"含","8","8"
"吳","8","5"
"啃","8","7"
"喬","8","4"
"器","8","8"
"噴","8","5"
"囉","8","6"
"圓","8","7"
"姓","8","5"
"委","8","5"
"尺","8","7"
"岐","8","4"
"幹","8","7"
"廿","8","4"
"引","8","8"
"恐","8","7"
"惟","8","7"
"態","8","7"
"捐","8","6"
"掃","8","6"
"插","8","5"
"摺","8","5"
"撰","8","6"
"擋","8","6"
"攤","8","3"
"救","8","7"
"敵","8","4"
"昆","8","4"
"曰","8","8"
"枷","8","4"
"查","8","7"
"案","8","5"
"植","8","8"
"歐","8","3"
"歹","8","4"
"殺","8","5"
"波","8","7"
"淺","8","8"
"添","8","8"
"獅","8","6"
"獎","8","5"
"獨","8","8"
"盒","8","8"
"碰","8","6"
"祠","8","2"
"祥","8","5"
"翁","8","6"
"習","8","6"
"臂","8","5"
"茨","8","4"
"茱","8","1"
"藤","8","4"
"虎","8","6"
"表","8","6"
"衰","8","5"
"製","8","7"
"褲","8","5"
"覓","8","3"
"謹","8","6"
"蹟","8","8"
"逝","8","8"
"避","8","7"
"鄰","8","6"
"里","8","6"
"野","8","8"
"鐵","8","7"
"陣","8","5"
"階","8","6"
"隱","8","8"
