Word,termFreq,docFreq
"手抄","1","1"
"手把","1","1"
"手搖","1","1"
"手植","1","1"
"手槍","1","1"
"手氣","1","1"
"手環","1","1"
"手癢","1","1"
"手腕","1","1"
"手足之情","1","1"
"手足無措","1","1"
"手軟","1","1"
"手邊","1","1"
"手部","1","1"
"手銬","1","1"
"手錶","1","1"
"手鐲","1","1"
"才分","1","1"
"才子","1","1"
"才藝班","1","1"
"才高八斗","1","1"
"扎實","1","1"
"扎根","1","1"
"扒","1","1"
"扒上","1","1"
"扒竊","1","1"
"打入冷宮","1","1"
"打出","1","1"
"打分數","1","1"
"打前站","1","1"
"打包票","1","1"
"打哈欠","1","1"
"打圈","1","1"
"打圓場","1","1"
"打垮","1","1"
"打壓","1","1"
"打天下","1","1"
"打字排版","1","1"
"打字機","1","1"
"打屁","1","1"
"打工度假","1","1"
"打戰","1","1"
"打手","1","1"
"打手槍","1","1"
"打招呼","1","1"
"打擊","1","1"
"打散","1","1"
"打方","1","1"
"打消","1","1"
"打滾","1","1"
"打火機","1","1"
"打理","1","1"
"打罵","1","1"
"打翻","1","1"
"打草驚蛇","1","1"
"打蠟","1","1"
"打貓","1","1"
"打賞","1","1"
"打賭","1","1"
"打赤膊","1","1"
"打躬作揖","1","1"
"打退堂鼓","1","1"
"打鐵","1","1"
"打雜","1","1"
"打零工","1","1"
"打麻將","1","1"
"打黑","1","1"
"打點滴","1","1"
"扔","1","1"
"托爾斯泰","1","1"
"托福","1","1"
"扣分","1","1"
"扣除","1","1"
"扮家家酒","1","1"
"扮成","1","1"
"扯開嗓子","1","1"
"扳倒","1","1"
"扶植","1","1"
"扶正","1","1"
"批判","1","1"
"批發","1","1"
"批發價","1","1"
"批閱","1","1"
"批鬥","1","1"
"扼","1","1"
"扼住","1","1"
"找機會","1","1"
"技士","1","1"
"技師","1","1"
"技正","1","1"
"技術學院","1","1"
"抄寫","1","1"
"抄手","1","1"
"把作","1","1"
"把兒","1","1"
"把戲","1","1"
"把酒","1","1"
"把錢","1","1"
"抑","1","1"
"抒情文","1","1"
"抓周","1","1"
"抓捕","1","1"
"投合","1","1"
"投擲","1","1"
"投機倒把","1","1"
"投機取巧","1","1"
"投石","1","1"
"投緣","1","1"
"投藥","1","1"
"投身","1","1"
"投郵","1","1"
"投靠","1","1"
"抗戰勝利","1","1"
"抗戰時期","1","1"
"抗日戰爭","1","1"
"折回","1","1"
"折騰","1","1"
"披掛","1","1"
"披肩","1","1"
"披衣","1","1"
"披頭散髮","1","1"
"抬價","1","1"
"抬眼","1","1"
"抱屈","1","1"
"抱憾終生","1","1"
"抱有","1","1"
"抱頭","1","1"
"抵不上","1","1"
"抵不過","1","1"
"抵住","1","1"
"抵擋","1","1"
"抵當","1","1"
"抹布","1","1"
"抹滅","1","1"
"抹面","1","1"
"押解","1","1"
"押赴","1","1"
"抽印","1","1"
"抽取","1","1"
"抽煙","1","1"
"抽獎","1","1"
"抽筋","1","1"
"抽籤","1","1"
"抽考","1","1"
"抽菸","1","1"
"抽血","1","1"
"抽驗","1","1"
"拄","1","1"
"拆夥","1","1"
"拈花惹草","1","1"
"拉了","1","1"
"拉動","1","1"
"拉拔","1","1"
"拉票","1","1"
"拉肚子","1","1"
"拉近","1","1"
"拉門","1","1"
"拋到九霄雲外","1","1"
"拋磚引玉","1","1"
"拋錨","1","1"
"拋開","1","1"
"拋頭顱灑熱血","1","1"
"拍子","1","1"
"拍打","1","1"
"拍板","1","1"
"拍桌","1","1"
"拐彎","1","1"
"拓","1","1"
"拓片","1","1"
"拓荒","1","1"
"拔得頭籌","1","1"
"拔腳","1","1"
"拔腿就跑","1","1"
"拔草","1","1"
"拖下水","1","1"
"拖拉","1","1"
"拖拖拉拉","1","1"
"拖油瓶","1","1"
"拖泥帶水","1","1"
"拖磨","1","1"
"拖鞋","1","1"
"拗不過","1","1"
"拘束","1","1"
"拚命","1","1"
"招喚","1","1"
"招徠","1","1"
"招搖","1","1"
"招攬","1","1"
"招收","1","1"
"招數","1","1"
"招潮蟹","1","1"
"招蜂引蝶","1","1"
"招魂","1","1"
"拜佛","1","1"
"拜把","1","1"
"拜會","1","1"
"拜相","1","1"
"括","1","1"
"拭","1","1"
"拮据","1","1"
"拯救","1","1"
"拱手","1","1"
"拼","1","1"
"拼接","1","1"
"拼貼","1","1"
"拾取","1","1"
"拾掇","1","1"
"拾穗","1","1"
"拾級而上","1","1"
"拿捏","1","1"
"拿走","1","1"
"持久","1","1"
"持久戰","1","1"
"持家","1","1"
"指揮者","1","1"
"指數","1","1"
"指稱","1","1"
"指路","1","1"
"指頭","1","1"
"按圖索驥","1","1"
"按摩","1","1"
"按期","1","1"
"按語","1","1"
"按鍵","1","1"
"挑動","1","1"
"挑戰性","1","1"
"挑燈夜戰","1","1"
"挑逗","1","1"
"挑重擔","1","1"
"挖土機","1","1"
"挖洞","1","1"
"挖空心思","1","1"
"挖苦","1","1"
"挨打","1","1"
"挨罵","1","1"
"挨著","1","1"
"挪","1","1"
"挪用","1","1"
"挫","1","1"
"振作","1","1"
"振筆疾書","1","1"
"振筆直書","1","1"
"振翅","1","1"
"振翮","1","1"
"振興","1","1"
"振興醫院","1","1"
"挺直","1","1"
"挺秀","1","1"
"挺起","1","1"
"捉刀","1","1"
"捉弄","1","1"
"捉摸不定","1","1"
"捍衛","1","1"
"捏造","1","1"
"捐助","1","1"
"捕獲","1","1"
"捕獵","1","1"
"捧腹大笑","1","1"
"捨近求遠","1","1"
"捫心自問","1","1"
"捲雲","1","1"
"捷報","1","1"
"捷足先登","1","1"
"捷運工程局","1","1"
"捷運站","1","1"
"捷運系統","1","1"
"捻","1","1"
"掃墓","1","1"
"掃把","1","1"
"掃描","1","1"
"授業","1","1"
"授權","1","1"
"掉眼","1","1"
"掉胎","1","1"
"掉頭","1","1"
"掌心","1","1"
"掌權","1","1"
"掌聲響起","1","1"
"掌舵","1","1"
"掏腰包","1","1"
"排擠","1","1"
"排放","1","1"
"排水溝","1","1"
"排灣族","1","1"
"排解","1","1"
"排除萬難","1","1"
"掘井","1","1"
"掙錢","1","1"
"掛不住","1","1"
"掛帥","1","1"
"掛彩","1","1"
"掛心","1","1"
"掛紙","1","1"
"掛職","1","1"
"掠","1","1"
"掠取","1","1"
"掠影","1","1"
"採光","1","1"
"採擷","1","1"
"採礦","1","1"
"採訪記","1","1"
"採風","1","1"
"探測器","1","1"
"探班","1","1"
"探賾索隱","1","1"
"接力賽","1","1"
"接地","1","1"
"接客","1","1"
"接待組","1","1"
"接戰","1","1"
"接招","1","1"
"接掌","1","1"
"接獲","1","1"
"接班","1","1"
"接觸面","1","1"
"接踵","1","1"
"接軌","1","1"
"接通","1","1"
"接連不斷","1","1"
"接防","1","1"
"接骨","1","1"
"接龍","1","1"
"控","1","1"
"控管","1","1"
"推倒","1","1"
"推向","1","1"
"推回","1","1"
"推擠","1","1"
"推敲","1","1"
"推斷","1","1"
"推演","1","1"
"推窗","1","1"
"推說","1","1"
"推論","1","1"
"推辭","1","1"
"掩埋","1","1"
"掩映","1","1"
"掩藏","1","1"
"掩飾","1","1"
"揀","1","1"
"描畫","1","1"
"提拔","1","1"
"提振","1","1"
"提攜","1","1"
"提案","1","1"
"提燈","1","1"
"提筆","1","1"
"提議","1","1"
"提防","1","1"
"插天山","1","1"
"插座","1","1"
"插曲","1","1"
"插水","1","1"
"插班","1","1"
"插畫","1","1"
"插畫家","1","1"
"插翅","1","1"
"揚名","1","1"
"揚眉吐氣","1","1"
"揚聲","1","1"
"揚言","1","1"
"換匯","1","1"
"換取","1","1"
"換工","1","1"
"換洗","1","1"
"換票","1","1"
"換算","1","1"
"換裝","1","1"
"換防","1","1"
"握有","1","1"
"揣想","1","1"
"揣測","1","1"
"揪心","1","1"
"揭發","1","1"
"揭穿","1","1"
"揮動","1","1"
"揮拳","1","1"
"揮毫","1","1"
"揮汗","1","1"
"揮舞","1","1"
"揮霍無度","1","1"
"援例","1","1"
"損壞","1","1"
"損者三友","1","1"
"搏戰","1","1"
"搓手","1","1"
"搔頭","1","1"
"搖啊搖","1","1"
"搖搖晃晃","1","1"
"搖擺不定","1","1"
"搖滾樂","1","1"
"搖籃","1","1"
"搖落","1","1"
"搖蕩","1","1"
"搖身一變","1","1"
"搖錢樹","1","1"
"搗亂","1","1"
"搜","1","1"
"搞不好","1","1"
"搞好","1","1"
"搞清","1","1"
"搥","1","1"
"搧風","1","1"
"搬移","1","1"
"搬運","1","1"
"搭棚","1","1"
"搭理","1","1"
"搭載","1","1"
"搭錯車","1","1"
"搰","1","1"
"搶先","1","1"
"搶地","1","1"
"搶攻","1","1"
"搶答","1","1"
"搶購一空","1","1"
"搶走","1","1"
"搶道","1","1"
"搶鏡頭","1","1"
"摀住","1","1"
"摔下","1","1"
"摔倒","1","1"
"摘錄","1","1"
"摘除","1","1"
"摛","1","1"
"摜","1","1"
"摟","1","1"
"摧毀","1","1"
"摩娑","1","1"
"摩拳擦掌","1","1"
"摩登時代","1","1"
"摭拾","1","1"
"摯愛","1","1"
"摸不著頭腦","1","1"
"摸魚","1","1"
"摹","1","1"
"摺合","1","1"
"撈起","1","1"
"撐傘","1","1"
"撐腰","1","1"
"撒種","1","1"
"撒開","1","1"
"撕","1","1"
"撕票","1","1"
"撕裂","1","1"
"撕開","1","1"
"撞擊","1","1"
"撞破","1","1"
"撞見","1","1"
"撤回","1","1"
"撤廢","1","1"
"撥打","1","1"
"撥給","1","1"
"撩亂","1","1"
"撩撥","1","1"
"撫孤","1","1"
"撫摸","1","1"
"播報","1","1"
"播送","1","1"
"播音員","1","1"
"撲倒","1","1"
"撲克牌","1","1"
"撲火","1","1"
"撲面","1","1"
"撿骨","1","1"
"擂","1","1"
"擂臺賽","1","1"
"擅","1","1"
"擅自","1","1"
"擇偶","1","1"
"擇優","1","1"
"擇友","1","1"
"擇善固執","1","1"
"擊敗","1","1"
"擊斃","1","1"
"擊殺","1","1"
"擊發","1","1"
"擊破","1","1"
"擊節","1","1"
"擊落","1","1"
"擊退","1","1"
"擋土牆","1","1"
"擋雨","1","1"
"操勞","1","1"
"操心","1","1"
"操持","1","1"
"操法","1","1"
"擎","1","1"
"擔子","1","1"
"擔待","1","1"
"擔糞","1","1"
"據守","1","1"
"據實","1","1"
"據悉","1","1"
"據稱","1","1"
"擠壓","1","1"
"擤","1","1"
"擦擦","1","1"
"擬人法","1","1"
"擬妥","1","1"
"擬訂","1","1"
"擰","1","1"
"擱","1","1"
"擱在心上","1","1"
"擱筆","1","1"
"擲地","1","1"
"擲杯","1","1"
"擴","1","1"
"擴充","1","1"
"擴編","1","1"
"擺佈","1","1"
"擺弄","1","1"
"擺烏龍","1","1"
"擾亂","1","1"
"攀下","1","1"
"攀纏","1","1"
"攜老扶幼","1","1"
"攝","1","1"
"攝影師","1","1"
"攝氏","1","1"
"攤平","1","1"
"攤販","1","1"
"攪亂","1","1"
"攪動","1","1"
"攫住","1","1"
"攬","1","1"
"支支吾吾","1","1"
"支線","1","1"
"支配","1","1"
"收場","1","1"
"收工","1","1"
"收心","1","1"
"收攤","1","1"
"收服","1","1"
"收束","1","1"
"收發","1","1"
"收藏品","1","1"
"收訖","1","1"
"收購","1","1"
"收音","1","1"
"攸縣","1","1"
"改年","1","1"
"改掉","1","1"
"改改","1","1"
"改用","1","1"
"改變自己","1","1"
"改過自新","1","1"
"改邪歸正","1","1"
"改革","1","1"
"攻打","1","1"
"攻進","1","1"
"攻防","1","1"
"放人","1","1"
"放任","1","1"
"放假日","1","1"
"放在心上","1","1"
"放大鏡","1","1"
"放寬心","1","1"
"放射科","1","1"
"放屁","1","1"
"放晴","1","1"
"放榜","1","1"
"放牛","1","1"
"放牛吃草","1","1"
"放牛班","1","1"
"放聲大哭","1","1"
"放肆","1","1"
"放著","1","1"
"放話","1","1"
"放逐","1","1"
"放過","1","1"
"放電影","1","1"
"政事","1","1"
"政務官","1","1"
"政府機關","1","1"
"政府部門","1","1"
"政戰官","1","1"
"政權更迭","1","1"
"政治光譜","1","1"
"政治大學","1","1"
"政治工作","1","1"
"政法","1","1"
"故人","1","1"
"故國","1","1"
"故宮博物院","1","1"
"故居","1","1"
"故態復萌","1","1"
"故技","1","1"
"故有","1","1"
"故都","1","1"
"故里","1","1"
"故障","1","1"
"效忠","1","1"
"效應","1","1"
"效率","1","1"
"效用","1","1"
"效益","1","1"
"效能","1","1"
"敏感度","1","1"
"救世","1","1"
"救命","1","1"
"救星","1","1"
"救濟","1","1"
"救護","1","1"
"救贖","1","1"
"救起","1","1"
"敕","1","1"
"敕封","1","1"
"敗仗","1","1"
"敗壞","1","1"
"敘事","1","1"
"敘寫","1","1"
"敘說","1","1"
"教具","1","1"
"教務主任","1","1"
"教堂","1","1"
"教學相長","1","1"
"教師會館","1","1"
"教師節","1","1"
"教改","1","1"
"教正","1","1"
"教父","1","1"
"教科文","1","1"
"教職員工","1","1"
"教育廣播電台","1","1"
"教育廳","1","1"
"教育心理學","1","1"
"教育法","1","1"
"教育研究","1","1"
"教育觀","1","1"
"敝","1","1"
"敝人","1","1"
"敝屣","1","1"
"敞亮","1","1"
"敢當","1","1"
"散列","1","1"
"散布","1","1"
"散心","1","1"
"散會","1","1"
"散落","1","1"
"散開","1","1"
"敦厚","1","1"
"敦煌","1","1"
"敦親睦鄰","1","1"
"敬奉","1","1"
"敬業精神","1","1"
"敬獻","1","1"
"敬祝","1","1"
"敬謹","1","1"
"敬酒","1","1"
"敲敲打打","1","1"
"敲棋","1","1"
"敲門","1","1"
"整夜","1","1"
"整套","1","1"
"整年","1","1"
"整排","1","1"
"整日","1","1"
"整編","1","1"
"整軍經武","1","1"
"整頓","1","1"
"敷","1","1"
"數位相機","1","1"
"數典忘祖","1","1"
"數據","1","1"
"數羊","1","1"
"斃","1","1"
"文不加點","1","1"
"文人雅士","1","1"
"文俊","1","1"
"文具店","1","1"
"文化差異","1","1"
"文化村","1","1"
"文化街","1","1"
"文化觀","1","1"
"文化資產","1","1"
"文化資產保存法","1","1"
"文化部","1","1"
"文化館","1","1"
"文史工作者","1","1"
"文字編輯","1","1"
"文學史","1","1"
"文學夢","1","1"
"文學語言","1","1"
"文定","1","1"
"文宣","1","1"
"文展","1","1"
"文康","1","1"
"文情並茂","1","1"
"文武","1","1"
"文法","1","1"
"文深","1","1"
"文獻","1","1"
"文藝片","1","1"
"文藝青年","1","1"
"文言文","1","1"
"文賦","1","1"
"文辭","1","1"
"文集","1","1"
"文青","1","1"
"文類","1","1"
"文體","1","1"
"斐然","1","1"
"斑","1","1"
"斑斑","1","1"
"斑紋","1","1"
"斗","1","1"
"料中","1","1"
"料想","1","1"
"料羅灣","1","1"
"斜照","1","1"
"斟酒","1","1"
"斤斤計較","1","1"
"斧正","1","1"
"斧頭","1","1"
"斬斷","1","1"
"斬獲","1","1"
"斬釘截鐵","1","1"
"斬首","1","1"
"斯文","1","1"
"斯斯文文","1","1"
"新世代","1","1"
"新世紀","1","1"
"新中國","1","1"
"新住民","1","1"
"新來乍到","1","1"
"新制","1","1"
"新北","1","1"
"新北市","1","1"
"新句","1","1"
"新台幣","1","1"
"新和","1","1"
"新四軍","1","1"
"新型","1","1"
"新墳","1","1"
"新天地","1","1"
"新姿","1","1"
"新娘秘書","1","1"
"新娘車","1","1"
"新店","1","1"
"新意","1","1"
"新教","1","1"
"新教倫理","1","1"
"新教倫理與資本主義精神","1","1"
"新新人類","1","1"
"新春","1","1"
"新景點","1","1"
"新月","1","1"
"新歡","1","1"
"新浪網","1","1"
"新港奉天宮","1","1"
"新港社","1","1"
"新潮","1","1"
"新發現","1","1"
"新社區","1","1"
"新科","1","1"
"新納粹","1","1"
"新綠","1","1"
"新羅","1","1"
"新聞報導","1","1"
"新聞系","1","1"
"新聞處","1","1"
"新詞","1","1"
"新鮮感","1","1"
"斷代史","1","1"
"斷定","1","1"
"斷層","1","1"
"斷斷","1","1"
"斷斷續續","1","1"
"斷絕","1","1"
"斷續","1","1"
"斷腸","1","1"
"斷金","1","1"
"方向盤","1","1"
"方圓","1","1"
"方城","1","1"
"方城之戰","1","1"
"方塊酥","1","1"
"方新","1","1"
"方方正正","1","1"
"方法論","1","1"
"方知","1","1"
"方針","1","1"
"於七","1","1"
"於是乎","1","1"
"於松","1","1"
"於樂","1","1"
"於永","1","1"
"於烈","1","1"
"於焉","1","1"
"於生","1","1"
"於群","1","1"
"於老","1","1"
"於肯","1","1"
"於藍","1","1"
"於西","1","1"
"於讓","1","1"
"施予","1","1"
"施德樓","1","1"
"施捨","1","1"
"施放","1","1"
"施政","1","1"
"旁徵博引","1","1"
"旁敲側擊","1","1"
"旁白","1","1"
"旁觀","1","1"
"旁觀者","1","1"
"旅伴","1","1"
"旅店","1","1"
"旅生","1","1"
"旅途上","1","1"
"旅遊業","1","1"
"旖旎風光","1","1"
"旗兵","1","1"
"既得利益","1","1"
"既然如此","1","1"
"日久天長","1","1"
"日以繼夜","1","1"
"日元","1","1"
"日光","1","1"
"日出而作，日入而息","1","1"
"日前","1","1"
"日寇","1","1"
"日式料理","1","1"
"日據時代","1","1"
"日據時期","1","1"
"日曬雨淋","1","1"
"日月如梭","1","1"
"日本國","1","1"
"日本放送協會","1","1"
"日本時代","1","1"
"日本街","1","1"
"日本製造","1","1"
"日本關東軍","1","1"
"日本黑道","1","1"
"日治","1","1"
"日治時期","1","1"
"日照","1","1"
"日班","1","1"
"日用品","1","1"
"日程","1","1"
"日積月累","1","1"
"日落西山","1","1"
"日課","1","1"
"日間","1","1"
"日食","1","1"
"旦","1","1"
"早先","1","1"
"早出晚歸","1","1"
"早場","1","1"
"早春","1","1"
"早班","1","1"
"早退","1","1"
"旱","1","1"
"旱田","1","1"
"旺","1","1"
"旺季","1","1"
"昂","1","1"
"昆布","1","1"
"昆德拉","1","1"
"昆明","1","1"
"昇","1","1"
"昌盛","1","1"
"明代","1","1"
"明兩","1","1"
"明察秋毫","1","1"
"明志","1","1"
"明快","1","1"
"明悟","1","1"
"明日世界","1","1"
"明明白白","1","1"
"明智","1","1"
"明書","1","1"
"明朗","1","1"
"明朝服飾","1","1"
"明末","1","1"
"明末清初","1","1"
"明治","1","1"
"明清","1","1"
"明滅","1","1"
"明白了","1","1"
"明白人","1","1"
"明目張膽","1","1"
"明眸皓齒","1","1"
"明豔","1","1"
"明鄭時期","1","1"
"昏暗","1","1"
"昏沉","1","1"
"昏睡","1","1"
"昏迷","1","1"
"易位","1","1"
"易名","1","1"
"易地","1","1"
"易字","1","1"
"易守難攻","1","1"
"易於","1","1"
"昔年","1","1"
"昔時","1","1"
"昜","1","1"
"星光","1","1"
"星兒","1","1"
"星塵","1","1"
"星夜","1","1"
"星官","1","1"
"星期三","1","1"
"星期四","1","1"
"星期天","1","1"
"星期日","1","1"
"星河","1","1"
"星象","1","1"
"映現","1","1"
"映襯","1","1"
"春去秋來","1","1"
"春寒料峭","1","1"
"春川","1","1"
"春歸","1","1"
"春聯","1","1"
"春花","1","1"
"昧","1","1"
"昭昭","1","1"
"昭武","1","1"
"是凡","1","1"
"是時候","1","1"
"是論","1","1"
"時下","1","1"
"時光倒流","1","1"
"時勢","1","1"
"時尚","1","1"
"時序","1","1"
"時文","1","1"
"時方","1","1"
"時有所聞","1","1"
"時流","1","1"
"時義","1","1"
"時興","1","1"
"時裝","1","1"
"時見","1","1"
"時運不濟","1","1"
"時間管理","1","1"
"時隔","1","1"
"時雨","1","1"
"晉代","1","1"
"晉冀魯豫軍區","1","1"
"晉江","1","1"
"晌午","1","1"
"晏殊","1","1"
"晒衣場","1","1"
"晚報","1","1"
"晚婚","1","1"
"晚春","1","1"
"晚期","1","1"
"晚歸","1","1"
"晚班","1","1"
"晚禮服","1","1"
"晚進","1","1"
"晚間新聞","1","1"
"晝","1","1"
"晝伏夜出","1","1"
"晝夜","1","1"
"晡","1","1"
"晦暗","1","1"
"晦澀","1","1"
"晨昏定省","1","1"
"晨星","1","1"
"晨鳴","1","1"
"普世","1","1"
"普及教育","1","1"
"普拉斯","1","1"
"普渡","1","1"
"普通車","1","1"
"景氣","1","1"
"景緻","1","1"
"景美","1","1"
"晴天娃娃","1","1"
"晴空萬里","1","1"
"晶亮","1","1"
"晶瑩","1","1"
"智者","1","1"
"智育","1","1"
"智障","1","1"
"暇時","1","1"
"暖冬","1","1"
"暖和","1","1"
"暖流","1","1"
"暖烘烘","1","1"
"暖身","1","1"
"暗光鳥","1","1"
"暗喜","1","1"
"暗喻","1","1"
"暗忖","1","1"
"暗潮","1","1"
"暗潮洶湧","1","1"
"暗示","1","1"
"暗箭","1","1"
"暗自竊喜","1","1"
"暗處","1","1"
"暗號","1","1"
"暗送秋波","1","1"
"暗香","1","1"
"暢快","1","1"
"暫厝","1","1"
"暫定","1","1"
"暫居","1","1"
"暮靄","1","1"
"暮齡","1","1"
"暴","1","1"
"暴力美學","1","1"
"暴戾","1","1"
"暴政","1","1"
"暴烈","1","1"
"暴雨","1","1"
"暴露","1","1"
"暴風驟雨","1","1"
"曉以大義","1","1"
"曉得","1","1"
"曖昧","1","1"
"曙光","1","1"
"曠世","1","1"
"曠日","1","1"
"曠達","1","1"
"曦","1","1"
"曲家","1","1"
"曲式","1","1"
"曲徑","1","1"
"更代","1","1"
"更動","1","1"
"更強","1","1"
"更進一步","1","1"
"更鼓","1","1"
"書中自有顏如玉","1","1"
"書中自有黃金屋","1","1"
"書人","1","1"
"書局","1","1"
"書屋","1","1"
"書念","1","1"
"書架","1","1"
"書目","1","1"
"書面","1","1"
"曹","1","1"
"曼","1","1"
"曼陀羅","1","1"
"曾仕強","1","1"
"曾參","1","1"
"曾對","1","1"
"曾幾何時","1","1"
"曾祖母","1","1"
"曾點","1","1"
"替代","1","1"
"替換","1","1"
"最主要","1","1"
"最底層","1","1"
"最末","1","1"
"最高峰","1","1"
"會上","1","1"
"會做人","1","1"
"會務","1","1"
"會員大會","1","1"
"會報","1","1"
"會客室","1","1"
"會得","1","1"
"會心一笑","1","1"
"會戰","1","1"
"會操","1","1"
"會旗","1","1"
"會期","1","1"
"會派","1","1"
"會理","1","1"
"會盟","1","1"
"會真","1","1"
"會編","1","1"
"會規","1","1"
"會親","1","1"
"會試","1","1"
"會通","1","1"
"朅","1","1"
"月9","1","1"
"月份","1","1"
"月初","1","1"
"月台","1","1"
"月季花","1","1"
"月底","1","1"
"月支","1","1"
"月球表面","1","1"
"月琴","1","1"
"月相","1","1"
"月考","1","1"
"有一套","1","1"
"有一搭沒一搭","1","1"
"有一陣子","1","1"
"有個人","1","1"
"有備而來","1","1"
"有價值","1","1"
"有勞","1","1"
"有口無心","1","1"
"有味","1","1"
"有因","1","1"
"有失","1","1"
"有始有終","1","1"
"有孝","1","1"
"有守","1","1"
"有室","1","1"
"有害","1","1"
"有家","1","1"
"有希望","1","1"
"有年紀","1","1"
"有得","1","1"
"有情眾生","1","1"
"有感於","1","1"
"有我在","1","1"
"有所不同","1","1"
"有所思","1","1"
"有才","1","1"
"有把握","1","1"
"有效的","1","1"
"有方","1","1"
"有會","1","1"
"有期","1","1"
"有模有樣","1","1"
"有樣子","1","1"
"有機溶劑","1","1"
"有機蔬菜","1","1"
"有氣無力","1","1"
"有求必應","1","1"
"有漏","1","1"
"有理有據","1","1"
"有的沒的","1","1"
"有益","1","1"
"有線","1","1"
"有聲","1","1"
"有良心","1","1"
"有著落","1","1"
"有講究","1","1"
"有識之士","1","1"
"有賺頭","1","1"
"有閒","1","1"
"有零","1","1"
"朋友家","1","1"
"服務業","1","1"
"服務處","1","1"
"服務證","1","1"
"服勤","1","1"
"服裝店","1","1"
"服飾","1","1"
"朔風","1","1"
"朗","1","1"
"朗斯","1","1"
"朗誦","1","1"
"望天","1","1"
"望鄉","1","1"
"望龍埤","1","1"
"朝三暮四","1","1"
"朝代","1","1"
"朝夕","1","1"
"朝暉","1","1"
"朝朝暮暮","1","1"
"朝陽","1","1"
"朝露","1","1"
"朝顏","1","1"
"朝鮮停戰協定","1","1"
"朝鮮半島","1","1"
"期刊","1","1"
"期日","1","1"
"期望","1","1"
"期滿","1","1"
"期終","1","1"
"木器","1","1"
"木屐","1","1"
"木屑","1","1"
"木心","1","1"
"木桌","1","1"
"木澤蘭","1","1"
"木製品","1","1"
"木門","1","1"
"未來生命","1","1"
"未來的人","1","1"
"未來研究","1","1"
"未免","1","1"
"未及","1","1"
"未嘗","1","1"
"未央歌","1","1"
"未完","1","1"
"未完成","1","1"
"未成年","1","1"
"未盡","1","1"
"未竟之志","1","1"
"未艾","1","1"
"未開","1","1"
"末了","1","1"
"末端","1","1"
"本來面目","1","1"
"本名","1","1"
"本地人","1","1"
"本姓","1","1"
"本島","1","1"
"本心","1","1"
"本期","1","1"
"本業","1","1"
"本源","1","1"
"本特","1","1"
"本色","1","1"
"本草","1","1"
"本草綱目","1","1"
"本部","1","1"
"札","1","1"
"札札","1","1"
"朱","1","1"
"朱壽","1","1"
"朱砂","1","1"
"朵雲","1","1"
"杉原海岸","1","1"
"杉樹","1","1"
"李世","1","1"
"李俊","1","1"
"李商隱","1","1"
"李子恆","1","1"
"李安","1","1"
"李時珍","1","1"
"李杜","1","1"
"李武","1","1"
"李永","1","1"
"李福","1","1"
"李賢","1","1"
"李錫","1","1"
"李青蓮","1","1"
"李麗","1","1"
"杏林","1","1"
"村史","1","1"
"村頭","1","1"
"杜甫詩","1","1"
"束之高閣","1","1"
"束手無策","1","1"
"杭州","1","1"
"杭州南路","1","1"
"杯盤狼藉","1","1"
"杯茗","1","1"
"東亞國","1","1"
"東側","1","1"
"東北亞","1","1"
"東區","1","1"
"東南方","1","1"
"東南西北","1","1"
"東吳大學","1","1"
"東坡","1","1"
"東大寺","1","1"
"東張西望","1","1"
"東方紅","1","1"
"東洲","1","1"
"東海","1","1"
"東海大學","1","1"
"東渡","1","1"
"東窗事發","1","1"
"東至","1","1"
"東西橫貫公路","1","1"
"東道主","1","1"
"東邊","1","1"
"東部","1","1"
"東門","1","1"
"東門城","1","1"
"東門街","1","1"
"東隅","1","1"
"杲杲","1","1"
"杳然","1","1"
"松下電器","1","1"
"松山區","1","1"
"松山機場","1","1"
"松木","1","1"
"松枝","1","1"
"松樹","1","1"
"松濤","1","1"
"松鼠","1","1"
"板蕩","1","1"
"板蕩識忠臣","1","1"
"枋","1","1"
"枕頭","1","1"
"林佳龍","1","1"
"林俊","1","1"
"林則徐","1","1"
"林務","1","1"
"林口","1","1"
"林壑","1","1"
"林學","1","1"
"林文","1","1"
"林斐章","1","1"
"林木","1","1"
"林林總總","1","1"
"林森南路","1","1"
"林海音","1","1"
"林爽文事件","1","1"
"林蔭大道","1","1"
"林道","1","1"
"林青霞","1","1"
"林高","1","1"
"果不其然","1","1"
"果報","1","1"
"果汁","1","1"
"果汁機","1","1"
"果糖","1","1"
"果腹","1","1"
"果醬","1","1"
"果香","1","1"
"枝繁葉茂","1","1"
"枯枝","1","1"
"枯水期","1","1"
"枯竭","1","1"
"枯黃","1","1"
"枰","1","1"
"架設","1","1"
"架起","1","1"
"某月","1","1"
"某部","1","1"
"柑仔店","1","1"
"柑橘","1","1"
"柒","1","1"
"染上","1","1"
"柔和","1","1"
"柔情似水","1","1"
"柔美","1","1"
"柔荑","1","1"
"柜","1","1"
"查出","1","1"
"查到","1","1"
"查堂","1","1"
"查找","1","1"
"查查","1","1"
"查獲","1","1"
"查證","1","1"
"查閱","1","1"
"柯南","1","1"
"柯文哲","1","1"
"柱五","1","1"
"柳","1","1"
"柳暗花明","1","1"
"柳氏","1","1"
"柳絲","1","1"
"柴油","1","1"
"柵欄","1","1"
"校服","1","1"
"校正","1","1"
"校級","1","1"
"校花","1","1"
"校規","1","1"
"校訓","1","1"
"校門","1","1"
"校閱","1","1"
"栩栩如生","1","1"
"株連","1","1"
"核准","1","1"
"核桃","1","1"
